ID;correct_resp;first_acc;first_resp;first_rt;trial_type;seq_code;triplet_type;epoch;pred_error;stimulation
402;4;1;4;319;P;2;H;3;0;tacs
402;3;1;3;379;R;2;T;3;1;tacs
402;3;1;3;356;P;2;H;3;0;tacs
402;2;1;2;286;R;2;L;3;0;tacs
402;1;1;1;315;P;2;H;3;0;tacs
402;1;1;1;327;R;2;L;3;0;tacs
402;2;0;3;355;P;2;H;3;0;tacs
402;2;1;2;317;R;2;H;3;0;tacs
402;4;1;4;361;P;2;H;3;0;tacs
402;2;1;2;499;R;2;T;3;0;tacs
402;3;1;3;295;P;2;H;3;0;tacs
402;4;1;4;423;R;2;T;4;0;tacs
402;2;1;2;287;P;2;H;4;0;tacs
402;1;1;1;396;R;2;L;4;0;tacs
402;4;1;4;356;P;2;H;4;0;tacs
402;1;1;1;558;R;2;T;4;0;tacs
402;3;1;3;320;P;2;H;4;0;tacs
402;1;1;1;395;R;2;T;4;1;tacs
402;1;1;1;355;P;2;H;4;0;tacs
402;3;0;2;478;R;2;L;4;1;tacs
402;2;1;2;318;P;2;H;4;0;tacs
402;2;1;2;330;R;2;L;4;0;tacs
402;4;1;4;325;P;2;H;4;0;tacs
402;3;1;3;353;R;2;L;4;1;tacs
402;3;1;3;331;P;2;H;4;0;tacs
402;2;1;2;326;R;2;L;4;0;tacs
402;1;1;1;306;P;2;H;4;0;tacs
402;3;1;3;606;R;2;L;4;0;tacs
402;2;1;2;397;P;2;H;4;0;tacs
402;3;0;4;534;R;2;T;4;1;tacs
402;4;1;4;299;P;2;H;4;0;tacs
402;3;1;3;391;R;2;T;4;1;tacs
402;3;1;3;320;P;2;H;4;0;tacs
402;2;1;2;284;R;2;L;4;0;tacs
402;1;1;1;296;P;2;H;4;0;tacs
402;1;1;1;309;R;2;L;4;0;tacs
402;2;1;2;273;P;2;H;4;0;tacs
402;3;1;3;367;R;2;L;4;0;tacs
402;4;1;4;296;P;2;H;4;0;tacs
402;3;1;3;308;R;2;T;4;1;tacs
402;3;1;3;369;P;2;H;4;0;tacs
402;4;1;4;410;R;2;L;4;0;tacs
402;1;1;1;466;P;2;H;4;0;tacs
402;2;1;2;280;R;2;L;4;1;tacs
402;2;1;2;277;P;2;H;4;0;tacs
402;2;1;2;434;R;2;R;4;0;tacs
402;4;1;4;377;P;2;H;4;0;tacs
402;3;1;3;258;R;2;L;4;1;tacs
402;3;1;3;321;P;2;H;4;0;tacs
402;3;1;3;364;R;2;R;4;0;tacs
402;1;1;1;454;P;2;H;4;0;tacs
402;4;1;4;476;R;2;L;4;0;tacs
402;2;1;2;289;P;2;H;4;0;tacs
402;4;1;4;382;R;2;T;4;1;tacs
402;4;1;4;455;P;2;H;4;0;tacs
402;2;0;3;285;R;2;L;4;1;tacs
402;3;1;3;299;P;2;H;4;0;tacs
402;4;1;4;312;R;2;H;4;0;tacs
402;1;1;1;324;P;2;H;4;0;tacs
402;1;1;1;255;R;2;L;4;0;tacs
402;2;1;2;318;P;2;H;4;0;tacs
402;1;1;1;394;R;2;T;4;0;tacs
402;4;1;4;434;P;2;H;4;0;tacs
402;2;1;2;313;R;2;H;4;0;tacs
402;3;1;3;405;P;2;H;4;0;tacs
402;3;1;3;365;R;2;L;4;0;tacs
402;1;1;1;278;P;2;H;4;1;tacs
402;1;1;1;307;R;2;H;4;0;tacs
402;2;1;2;288;P;2;H;4;0;tacs
402;3;1;3;413;R;2;L;4;0;tacs
402;4;1;4;244;P;2;H;4;0;tacs
402;4;1;4;403;R;2;L;4;0;tacs
402;3;1;3;427;P;2;H;4;0;tacs
402;1;1;1;370;R;2;L;4;1;tacs
402;1;1;1;300;P;2;H;4;0;tacs
402;2;1;2;264;R;2;H;4;1;tacs
402;2;1;2;342;P;2;H;4;0;tacs
402;3;1;3;305;R;2;L;4;0;tacs
402;4;1;4;365;P;2;H;4;0;tacs
402;3;1;3;439;R;2;T;4;1;tacs
402;3;1;3;350;P;2;H;4;0;tacs
402;3;1;3;392;R;2;R;4;0;tacs
402;1;1;1;289;P;2;H;4;0;tacs
402;3;1;3;414;R;2;T;4;0;tacs
402;2;1;2;277;P;2;H;4;0;tacs
402;1;1;1;306;R;2;H;4;0;tacs
402;4;0;3;319;P;2;H;4;0;tacs
402;3;1;3;315;R;2;L;4;1;tacs
402;3;1;3;295;P;2;H;4;0;tacs
402;4;1;4;444;R;2;H;4;0;tacs
402;2;1;2;371;P;2;H;4;0;tacs
402;1;1;1;364;R;2;L;4;0;tacs
402;4;1;4;454;P;2;H;4;0;tacs
402;1;1;1;556;R;2;T;4;0;tacs
402;3;1;3;333;P;2;H;4;0;tacs
402;2;1;2;280;R;2;H;4;0;tacs
402;1;1;1;309;P;2;H;4;0;tacs
402;4;1;4;418;R;2;H;4;0;tacs
402;2;1;2;393;P;2;H;4;0;tacs
402;3;1;3;290;R;2;H;4;0;tacs
402;4;1;4;479;P;2;H;4;0;tacs
402;2;1;2;515;R;2;L;4;0;tacs
402;3;1;3;406;P;2;H;4;0;tacs
402;4;1;4;254;R;2;H;4;0;tacs
402;1;1;1;365;P;2;H;4;0;tacs
402;3;1;3;407;R;2;H;4;0;tacs
402;2;1;2;463;P;2;H;4;0;tacs
402;4;1;4;484;R;2;L;4;1;tacs
402;4;1;4;424;P;2;H;4;0;tacs
402;2;0;1;320;R;2;L;4;0;tacs
402;3;1;3;509;P;2;H;4;0;tacs
402;2;0;1;273;R;2;T;4;1;tacs
402;1;1;1;322;P;2;H;4;0;tacs
402;3;1;3;526;R;2;L;4;0;tacs
402;2;1;2;305;P;2;H;4;0;tacs
402;1;1;1;381;R;2;H;4;0;tacs
402;4;1;4;454;P;2;H;4;0;tacs
402;3;1;3;300;R;2;L;4;1;tacs
402;3;1;3;344;P;2;H;4;0;tacs
402;2;1;2;258;R;2;L;4;0;tacs
402;1;1;1;321;P;2;H;4;0;tacs
402;2;1;2;317;R;2;T;4;1;tacs
402;2;1;2;328;P;2;H;4;0;tacs
402;2;1;2;371;R;2;R;4;0;tacs
402;4;1;4;429;P;2;H;4;0;tacs
402;2;1;2;532;R;2;T;4;0;tacs
402;3;1;3;374;P;2;H;4;0;tacs
402;2;0;3;431;R;2;T;4;0;tacs
402;1;1;1;370;P;2;H;4;0;tacs
402;1;1;1;299;R;2;L;4;0;tacs
402;2;1;2;296;P;2;H;4;1;tacs
402;2;1;2;260;R;2;H;4;0;tacs
402;4;1;4;467;P;2;H;4;0;tacs
402;1;0;2;344;R;2;L;4;0;tacs
402;3;1;3;347;P;2;H;4;0;tacs
402;4;1;4;438;R;2;L;4;0;tacs
402;1;1;1;284;P;2;H;4;0;tacs
402;4;1;4;505;R;2;T;4;0;tacs
402;2;1;2;237;P;2;H;4;0;tacs
402;3;1;3;301;R;2;H;4;0;tacs
402;4;1;4;329;P;2;H;4;0;tacs
402;1;1;1;276;R;2;H;4;0;tacs
402;3;1;3;418;P;2;H;4;0;tacs
402;2;1;2;265;R;2;H;4;0;tacs
402;1;1;1;295;P;2;H;4;0;tacs
402;1;1;1;387;R;2;L;4;0;tacs
402;2;1;2;460;P;2;H;4;0;tacs
402;3;1;3;306;R;2;L;4;0;tacs
402;4;1;4;286;P;2;H;4;0;tacs
402;4;1;4;412;R;2;L;4;0;tacs
402;3;1;3;275;P;2;H;4;0;tacs
402;4;1;4;497;R;2;T;4;0;tacs
402;1;1;1;485;P;2;H;4;0;tacs
402;3;1;3;489;R;2;H;4;0;tacs
402;2;1;2;349;P;2;H;4;0;tacs
402;3;0;1;216;R;2;T;4;0;tacs
402;4;1;4;360;P;2;H;4;0;tacs
402;2;1;2;514;R;2;L;4;0;tacs
402;3;1;3;309;P;2;H;4;0;tacs
402;1;0;2;417;R;2;L;4;0;tacs
402;1;1;1;355;P;2;H;4;0;tacs
402;4;1;4;509;R;2;L;4;0;tacs
402;2;1;2;369;P;2;H;4;0;tacs
402;2;1;2;330;R;2;L;4;0;tacs
402;4;0;3;309;P;2;H;4;0;tacs
402;3;1;3;356;R;2;L;4;1;tacs
402;3;1;3;302;P;2;H;4;0;tacs
402;4;1;4;708;R;2;H;4;0;tacs
402;2;1;2;479;P;2;H;4;0;tacs
402;1;1;1;324;R;2;L;4;0;tacs
402;4;1;4;447;P;2;H;4;0;tacs
402;2;1;2;405;R;2;H;4;0;tacs
402;3;1;3;349;P;2;H;4;0;tacs
402;3;1;3;312;R;2;L;4;0;tacs
402;1;1;1;243;P;2;H;4;0;tacs
402;2;1;2;307;R;2;L;4;1;tacs
402;2;1;2;319;P;2;H;4;0;tacs
402;3;1;3;267;R;2;L;4;0;tacs
402;4;1;4;265;P;2;H;4;0;tacs
402;1;1;1;262;R;2;H;4;0;tacs
402;3;1;3;340;P;2;H;4;0;tacs
402;1;0;2;239;R;2;T;4;0;tacs
402;1;1;1;319;P;2;H;4;0;tacs
402;1;1;1;395;R;2;R;4;0;tacs
402;2;1;2;323;P;2;H;4;0;tacs
402;3;1;3;335;R;2;L;4;0;tacs
402;4;1;4;298;P;2;H;4;0;tacs
402;4;1;4;406;R;2;L;4;0;tacs
402;3;1;3;430;P;2;H;4;0;tacs
402;1;1;1;293;R;2;L;4;1;tacs
402;1;1;1;306;P;2;H;4;0;tacs
402;4;0;3;318;R;2;L;4;0;tacs
402;2;1;2;318;P;2;H;4;0;tacs
402;1;1;1;426;R;2;L;4;0;tacs
402;4;1;4;305;P;2;H;4;0;tacs
402;3;1;3;317;R;2;L;4;1;tacs
402;3;1;3;281;P;2;H;4;0;tacs
402;1;1;1;246;R;2;H;4;1;tacs
402;1;1;1;453;P;2;H;4;0;tacs
402;4;1;4;459;R;2;L;4;0;tacs
402;2;1;2;320;P;2;H;4;0;tacs
402;3;1;3;364;R;2;H;4;0;tacs
402;4;1;4;358;P;2;H;4;0;tacs
402;1;1;1;240;R;2;H;4;0;tacs
402;3;1;3;303;P;2;H;4;0;tacs
402;3;1;3;732;R;2;L;4;0;tacs
402;1;1;1;293;P;2;H;4;0;tacs
402;3;1;3;274;R;2;T;4;0;tacs
402;2;0;1;336;P;2;H;4;0;tacs
402;3;0;4;323;R;2;T;4;1;tacs
402;4;1;4;290;P;2;H;4;0;tacs
402;4;1;4;319;R;2;L;4;0;tacs
402;3;1;3;331;P;2;H;4;0;tacs
402;1;1;1;342;R;2;L;4;1;tacs
402;1;1;1;321;P;2;H;4;0;tacs
402;2;1;2;300;R;2;H;4;1;tacs
402;2;1;2;313;P;2;H;4;0;tacs
402;2;1;2;292;R;2;R;4;0;tacs
402;4;1;4;322;P;2;H;4;0;tacs
402;2;1;2;269;R;2;T;4;0;tacs
402;3;1;3;443;P;2;H;4;0;tacs
402;1;1;1;338;R;2;L;4;1;tacs
402;1;1;1;253;P;2;H;4;0;tacs
402;3;1;3;267;R;2;L;4;0;tacs
402;2;0;1;281;P;2;H;4;0;tacs
402;2;1;2;363;R;2;L;4;0;tacs
402;4;1;4;436;P;2;H;4;0;tacs
402;2;0;1;299;R;2;T;4;0;tacs
402;3;1;3;347;P;2;H;4;0;tacs
402;3;1;3;341;R;2;L;4;0;tacs
402;1;1;1;336;P;2;H;4;0;tacs
402;2;1;2;347;R;2;L;4;1;tacs
402;2;1;2;277;P;2;H;4;0;tacs
402;2;1;2;259;R;2;R;4;0;tacs
402;4;1;4;385;P;2;H;4;1;tacs
402;4;1;4;314;R;2;H;4;0;tacs
402;3;1;3;358;P;2;H;4;0;tacs
402;2;1;2;528;R;2;L;4;0;tacs
402;1;1;1;291;P;2;H;4;0;tacs
402;4;0;3;320;R;2;H;4;0;tacs
402;2;1;2;303;P;2;H;4;0;tacs
402;1;1;1;427;R;2;L;4;0;tacs
402;4;1;4;450;P;2;H;4;0;tacs
402;1;1;1;504;R;2;T;4;0;tacs
402;3;1;3;300;P;2;H;4;0;tacs
402;3;1;3;265;R;2;H;4;0;tacs
402;2;1;2;263;P;2;H;4;0;tacs
402;1;1;1;309;R;2;H;4;0;tacs
402;4;1;4;353;P;2;H;4;0;tacs
402;3;1;3;251;R;2;L;4;1;tacs
402;3;1;3;346;P;2;H;4;0;tacs
402;1;1;1;276;R;2;H;4;1;tacs
402;1;1;1;354;P;2;H;4;0;tacs
402;2;1;2;284;R;2;H;4;1;tacs
402;2;1;2;233;P;2;H;4;0;tacs
402;3;1;3;489;R;2;L;4;0;tacs
402;4;1;4;301;P;2;H;4;0;tacs
402;3;1;3;362;R;2;T;4;1;tacs
402;3;1;3;291;P;2;H;4;0;tacs
402;4;1;4;384;R;2;L;4;0;tacs
402;1;1;1;281;P;2;H;4;0;tacs
402;4;0;3;342;R;2;T;4;0;tacs
402;2;1;2;290;P;2;H;4;0;tacs
402;1;0;2;319;R;2;L;4;0;tacs
402;4;1;4;381;P;2;H;4;0;tacs
402;4;1;4;342;R;2;L;4;0;tacs
402;3;1;3;401;P;2;H;4;0;tacs
402;4;0;3;297;R;2;T;4;0;tacs
402;1;1;1;441;P;2;H;4;0;tacs
402;4;1;4;448;R;2;T;4;0;tacs
402;2;1;2;309;P;2;H;4;0;tacs
402;1;1;1;434;R;2;L;4;0;tacs
402;4;1;4;280;P;2;H;4;0;tacs
402;3;1;3;294;R;2;L;4;1;tacs
402;3;1;3;354;P;2;H;4;0;tacs
402;4;1;4;316;R;2;L;4;0;tacs
402;1;1;1;328;P;2;H;4;0;tacs
402;1;1;1;355;R;2;L;4;0;tacs
402;2;0;3;333;P;2;H;4;0;tacs
402;2;1;2;345;R;2;H;4;0;tacs
402;4;1;4;291;P;2;H;4;0;tacs
402;3;1;3;384;R;2;L;4;1;tacs
402;3;1;3;329;P;2;H;4;0;tacs
402;1;1;1;324;R;2;H;4;1;tacs
402;1;1;1;352;P;2;H;4;0;tacs
402;3;1;3;410;R;2;L;4;0;tacs
402;2;0;1;306;P;2;H;4;0;tacs
402;2;1;2;369;R;2;L;4;0;tacs
402;4;1;4;266;P;2;H;4;0;tacs
402;3;1;3;312;R;2;L;4;1;tacs
402;3;1;3;276;P;2;H;4;0;tacs
402;2;1;2;434;R;2;L;4;0;tacs
402;1;1;1;312;P;2;H;4;0;tacs
402;4;1;4;484;R;2;H;4;0;tacs
402;2;1;2;488;P;2;H;4;0;tacs
402;3;1;3;285;R;2;H;4;0;tacs
402;4;1;4;362;P;2;H;4;0;tacs
402;1;1;1;292;R;2;H;4;0;tacs
402;3;1;3;353;P;2;H;4;0;tacs
402;2;1;2;299;R;2;H;4;0;tacs
402;1;1;1;311;P;2;H;4;0;tacs
402;2;1;2;451;R;2;T;4;1;tacs
402;2;1;2;329;P;2;H;4;0;tacs
402;1;1;1;404;R;2;L;4;0;tacs
402;4;1;4;396;P;2;H;4;0;tacs
402;4;1;4;484;R;2;L;4;0;tacs
402;3;1;3;296;P;2;H;4;0;tacs
402;2;0;1;309;R;2;L;4;1;tacs
402;1;1;1;308;P;2;H;4;0;tacs
402;4;1;4;320;R;2;H;4;0;tacs
402;2;1;2;348;P;2;H;4;0;tacs
402;2;1;2;358;R;2;L;4;0;tacs
402;4;1;4;336;P;2;H;4;0;tacs
402;2;1;2;363;R;2;T;4;0;tacs
402;3;1;3;325;P;2;H;4;0;tacs
402;1;1;1;256;R;2;L;4;1;tacs
402;1;1;1;351;P;2;H;4;0;tacs
402;3;0;4;281;R;2;L;4;0;tacs
402;2;1;2;312;P;2;H;4;0;tacs
402;4;1;4;355;R;2;L;4;1;tacs
402;4;1;4;398;P;2;H;4;0;tacs
402;4;1;4;358;R;2;R;4;0;tacs
402;3;1;3;496;P;2;H;4;0;tacs
402;1;1;1;333;R;2;L;4;0;tacs
402;2;1;2;472;P;2;H;4;1;tacs
402;2;1;2;301;R;2;H;4;0;tacs
402;4;1;4;346;P;2;H;4;0;tacs
402;1;1;1;324;R;2;L;4;0;tacs
402;3;1;3;368;P;2;H;4;0;tacs
402;3;1;3;265;R;2;L;4;0;tacs
402;1;1;1;295;P;2;H;4;0;tacs
402;3;1;3;323;R;2;T;4;0;tacs
402;2;1;2;527;P;2;H;4;0;tacs
402;1;1;1;306;R;2;H;4;0;tacs
402;4;1;4;367;P;2;H;4;0;tacs
402;1;1;1;296;R;2;T;4;0;tacs
402;3;1;3;341;P;2;H;4;0;tacs
402;3;1;3;367;R;2;L;4;0;tacs
402;1;1;1;233;P;2;H;4;0;tacs
402;3;1;3;520;R;2;T;4;0;tacs
402;2;1;2;443;P;2;H;4;0;tacs
402;2;1;2;402;R;2;L;4;0;tacs
402;4;1;4;442;P;2;H;4;1;tacs
402;4;1;4;369;R;2;H;4;0;tacs
402;3;1;3;426;P;2;H;4;0;tacs
402;4;1;4;497;R;2;T;4;0;tacs
402;1;1;1;325;P;2;H;4;0;tacs
402;2;1;2;321;R;2;L;4;1;tacs
402;2;1;2;285;P;2;H;4;0;tacs
402;3;1;3;266;R;2;L;4;0;tacs
402;4;1;4;280;P;2;H;4;0;tacs
402;2;1;2;309;R;2;L;4;0;tacs
402;3;1;3;369;P;2;H;4;0;tacs
402;2;1;2;427;R;2;T;4;0;tacs
402;1;1;1;322;P;2;H;4;0;tacs
402;2;1;2;382;R;2;T;4;1;tacs
402;2;1;2;327;P;2;H;4;0;tacs
402;2;1;2;322;R;2;R;4;0;tacs
402;4;0;3;286;P;2;H;4;0;tacs
402;2;1;2;286;R;2;T;4;0;tacs
402;3;1;3;331;P;2;H;4;0;tacs
402;2;0;1;278;R;2;T;4;1;tacs
402;1;1;1;341;P;2;H;4;0;tacs
402;2;1;2;272;R;2;T;4;1;tacs
402;2;1;2;302;P;2;H;4;0;tacs
402;4;1;4;315;R;2;H;4;1;tacs
402;4;1;4;566;P;2;H;4;0;tacs
402;4;1;4;359;R;2;R;4;0;tacs
402;3;1;3;257;P;2;H;4;0;tacs
402;4;1;4;384;R;2;T;4;0;tacs
402;1;0;2;313;P;2;H;4;0;tacs
402;4;1;4;445;R;2;T;4;0;tacs
402;2;1;2;322;P;2;H;4;0;tacs
402;4;0;2;222;R;2;T;4;0;tacs
402;4;1;4;336;P;2;H;4;0;tacs
402;1;1;1;267;R;2;L;4;0;tacs
402;3;1;3;345;P;2;H;4;0;tacs
402;4;1;4;292;R;2;L;4;0;tacs
402;1;1;1;369;P;2;H;4;0;tacs
402;3;1;3;346;R;2;H;4;0;tacs
402;2;1;2;468;P;2;H;4;0;tacs
402;2;1;2;330;R;2;L;4;0;tacs
402;4;1;4;277;P;2;H;4;0;tacs
402;3;1;3;386;R;2;L;4;1;tacs
402;3;1;3;379;P;2;H;4;0;tacs
402;1;1;1;276;R;2;H;4;1;tacs
402;1;1;1;450;P;2;H;4;0;tacs
402;4;1;4;424;R;2;L;4;0;tacs
402;2;1;2;463;P;2;H;4;0;tacs
402;3;0;2;196;R;2;H;4;0;tacs
402;4;1;4;281;P;2;H;4;0;tacs
402;3;1;3;406;R;2;T;4;1;tacs
402;3;1;3;318;P;2;H;4;0;tacs
402;2;1;2;426;R;2;L;4;0;tacs
402;1;1;1;257;P;2;H;4;0;tacs
402;3;0;4;288;R;2;L;4;0;tacs
402;2;1;2;272;P;2;H;4;0;tacs
402;4;1;4;302;R;2;L;4;1;tacs
402;4;1;4;507;P;2;H;4;0;tacs
402;3;1;3;350;R;2;H;4;1;tacs
402;3;1;3;313;P;2;H;4;0;tacs
403;3;1;3;503;R;3;L;1;1;sham
403;3;1;3;411;P;3;H;1;0;sham
403;1;1;1;579;R;3;L;1;0;sham
403;2;1;2;387;P;3;H;1;0;sham
403;1;1;1;396;R;3;T;1;0;sham
403;4;1;4;372;P;3;H;1;0;sham
403;4;1;4;349;R;3;L;1;0;sham
403;1;1;1;439;P;3;H;1;0;sham
403;4;1;4;638;R;3;T;1;0;sham
403;3;1;3;492;P;3;H;1;0;sham
403;4;1;4;368;R;3;T;1;0;sham
403;2;1;2;490;P;3;H;1;0;sham
403;3;1;3;606;R;3;L;1;0;sham
403;4;1;4;398;P;3;H;1;0;sham
403;3;1;3;406;R;3;T;1;0;sham
403;1;1;1;446;P;3;H;1;0;sham
403;4;1;4;340;R;3;L;1;0;sham
403;3;1;3;383;P;3;H;1;0;sham
403;2;1;2;343;R;3;L;1;1;sham
403;2;1;2;322;P;3;H;1;0;sham
403;4;1;4;430;R;3;H;1;1;sham
403;4;1;4;421;P;3;H;1;0;sham
403;3;1;3;428;R;3;L;1;0;sham
403;1;1;1;435;P;3;H;1;0;sham
403;4;1;4;457;R;3;L;1;0;sham
403;3;1;3;351;P;3;H;1;0;sham
403;2;1;2;441;R;3;L;1;1;sham
403;2;1;2;384;P;3;H;1;0;sham
403;2;1;2;345;R;3;R;1;0;sham
403;4;1;4;339;P;3;H;1;0;sham
403;2;1;2;382;R;3;T;1;0;sham
403;1;1;1;567;P;3;H;1;0;sham
403;1;1;1;312;R;3;L;1;0;sham
403;3;1;3;627;P;3;H;1;1;sham
403;3;1;3;290;R;3;H;1;0;sham
403;2;1;2;335;P;3;H;1;0;sham
403;1;1;1;474;R;3;L;1;0;sham
403;4;1;4;383;P;3;H;1;0;sham
403;2;1;2;328;R;3;L;1;0;sham
403;1;1;1;355;P;3;H;1;0;sham
403;4;1;4;397;R;3;H;1;0;sham
403;3;1;3;421;P;3;H;1;0;sham
403;4;1;4;349;R;3;T;1;0;sham
403;2;1;2;359;P;3;H;1;0;sham
403;3;1;3;353;R;3;L;1;0;sham
403;4;1;4;347;P;3;H;1;0;sham
403;1;1;1;406;R;3;L;1;1;sham
403;1;1;1;334;P;3;H;1;0;sham
403;4;1;4;313;R;3;L;1;0;sham
403;3;1;3;404;P;3;H;1;0;sham
403;3;1;3;332;R;3;L;1;0;sham
403;2;1;2;295;P;3;H;1;0;sham
403;4;1;4;324;R;3;L;1;1;sham
403;4;1;4;416;P;3;H;1;0;sham
403;1;1;1;359;R;3;H;1;1;sham
403;1;1;1;449;P;3;H;1;0;sham
403;2;1;2;631;R;3;L;1;0;sham
403;3;1;3;421;P;3;H;1;0;sham
403;3;1;3;332;R;3;L;1;0;sham
403;2;1;2;375;P;3;H;1;0;sham
403;1;1;1;417;R;3;L;1;0;sham
403;4;1;4;360;P;3;H;1;0;sham
403;4;1;4;450;R;3;L;1;0;sham
403;1;1;1;392;P;3;H;1;0;sham
403;3;1;3;433;R;3;L;1;1;sham
403;3;1;3;344;P;3;H;1;0;sham
403;3;1;3;387;R;3;R;1;0;sham
403;2;1;2;379;P;3;H;1;1;sham
403;2;1;2;340;R;3;H;1;0;sham
403;4;1;4;367;P;3;H;1;0;sham
403;1;1;1;441;R;3;L;1;1;sham
403;1;1;1;335;P;3;H;1;0;sham
403;4;1;4;410;R;3;L;1;0;sham
403;3;1;3;434;P;3;H;1;0;sham
403;1;1;1;425;R;3;H;1;0;sham
403;2;1;2;528;P;3;H;1;0;sham
403;1;1;1;371;R;3;T;1;0;sham
403;4;1;4;332;P;3;H;1;0;sham
403;4;1;4;335;R;3;L;1;0;sham
403;3;1;3;361;P;3;H;1;0;sham
403;1;1;1;563;R;3;H;1;0;sham
403;2;1;2;372;P;3;H;1;0;sham
403;2;1;2;317;R;3;L;1;0;sham
403;4;1;4;297;P;3;H;1;0;sham
403;1;0;2;309;R;3;L;1;0;sham
403;1;1;1;942;P;3;H;1;0;sham
403;4;1;4;430;R;3;L;1;0;sham
403;3;1;3;517;P;3;H;1;0;sham
403;3;1;3;376;R;3;L;1;0;sham
403;2;1;2;450;P;3;H;1;0;sham
403;3;1;3;503;R;3;T;1;0;sham
403;4;1;4;299;P;3;H;1;0;sham
403;3;1;3;360;R;3;T;1;0;sham
403;1;1;1;402;P;3;H;1;0;sham
403;4;1;4;346;R;3;L;1;0;sham
403;3;1;3;372;P;3;H;1;0;sham
403;3;1;3;334;R;3;L;1;0;sham
403;2;1;2;361;P;3;H;1;1;sham
403;2;1;2;451;R;3;H;1;0;sham
403;4;1;4;377;P;3;H;1;1;sham
403;4;1;4;338;R;3;H;1;0;sham
403;1;1;1;381;P;3;H;1;0;sham
403;3;1;3;470;R;3;L;1;1;sham
403;3;1;3;363;P;3;H;1;0;sham
403;1;1;1;357;R;3;L;1;0;sham
403;2;1;2;479;P;3;H;1;0;sham
403;1;1;1;451;R;3;T;1;0;sham
403;4;1;4;393;P;3;H;1;0;sham
403;2;1;2;578;R;3;L;1;0;sham
403;1;1;1;323;P;3;H;1;0;sham
403;4;1;4;335;R;3;H;1;0;sham
403;3;1;3;378;P;3;H;1;0;sham
403;3;1;3;387;R;3;L;1;0;sham
403;2;1;2;364;P;3;H;1;0;sham
403;4;1;4;341;R;3;L;1;1;sham
403;4;1;4;352;P;3;H;1;0;sham
403;3;1;3;427;R;3;L;1;0;sham
403;1;1;1;498;P;3;H;1;0;sham
403;2;1;2;390;R;3;H;1;0;sham
403;3;1;3;382;P;3;H;1;0;sham
403;4;1;4;343;R;3;H;1;0;sham
403;2;1;2;434;P;3;H;1;0;sham
403;1;1;1;377;R;3;H;1;0;sham
403;4;1;4;402;P;3;H;1;0;sham
403;2;1;2;506;R;3;L;1;0;sham
403;1;1;1;398;P;3;H;1;0;sham
403;1;1;1;294;R;3;L;1;0;sham
403;3;1;3;691;P;3;H;1;1;sham
403;3;1;3;351;R;3;H;1;0;sham
403;2;1;2;361;P;3;H;1;1;sham
403;2;1;2;371;R;3;H;1;0;sham
403;4;1;4;380;P;3;H;1;0;sham
403;1;1;1;389;R;3;L;1;1;sham
403;1;1;1;350;P;3;H;1;0;sham
403;2;1;2;392;R;3;L;1;0;sham
403;3;1;3;465;P;3;H;1;0;sham
403;4;1;4;358;R;3;H;1;0;sham
403;2;1;2;496;P;3;H;1;0;sham
403;3;1;3;356;R;3;L;1;0;sham
403;4;1;4;334;P;3;H;1;0;sham
403;4;1;4;537;R;3;L;1;0;sham
403;1;1;1;444;P;3;H;1;0;sham
403;2;1;2;530;R;3;L;1;0;sham
403;3;1;3;324;P;3;H;1;0;sham
403;2;1;2;352;R;3;T;1;1;sham
403;2;1;2;394;P;3;H;1;0;sham
403;4;1;4;355;R;3;H;1;1;sham
403;4;1;4;365;P;3;H;1;0;sham
403;4;1;4;343;R;3;R;1;0;sham
403;1;1;1;321;P;3;H;1;1;sham
403;1;1;1;301;R;3;H;1;0;sham
403;3;1;3;585;P;3;H;1;0;sham
403;4;1;4;345;R;3;L;1;0;sham
403;2;1;2;467;P;3;H;1;0;sham
403;2;1;2;329;R;3;L;1;0;sham
403;4;1;4;388;P;3;H;1;0;sham
403;2;1;2;403;R;3;L;1;0;sham
403;3;1;3;299;P;3;H;1;0;sham
403;2;1;2;295;R;3;T;1;1;sham
403;2;1;2;307;P;3;H;1;0;sham
403;2;1;2;288;R;3;R;1;0;sham
403;4;1;4;317;P;3;H;1;0;sham
403;3;1;3;393;R;3;L;1;0;sham
403;1;1;1;513;P;3;H;1;0;sham
403;4;1;4;388;R;3;L;1;0;sham
403;3;1;3;445;P;3;H;1;0;sham
403;3;1;3;435;R;3;L;1;0;sham
403;2;1;2;570;P;3;H;1;0;sham
403;4;1;4;427;R;3;L;1;1;sham
403;4;1;4;338;P;3;H;1;0;sham
403;4;1;4;349;R;3;R;1;0;sham
403;1;1;1;375;P;3;H;1;0;sham
403;3;1;3;353;R;3;L;1;1;sham
403;3;1;3;315;P;3;H;1;0;sham
403;3;1;3;311;R;3;R;1;0;sham
403;2;1;2;402;P;3;H;1;0;sham
403;3;1;3;458;R;3;T;1;0;sham
403;4;1;4;368;P;3;H;1;0;sham
403;1;1;1;394;R;3;L;1;1;sham
403;1;1;1;371;P;3;H;1;0;sham
403;2;1;2;508;R;3;L;1;0;sham
403;3;1;3;336;P;3;H;1;0;sham
403;3;1;3;331;R;3;L;1;0;sham
403;2;1;2;278;P;3;H;1;0;sham
403;4;1;4;339;R;3;L;1;1;sham
403;4;1;4;414;P;3;H;1;0;sham
403;4;1;4;309;R;3;R;1;0;sham
