ID;correct_resp;first_acc;first_resp;first_rt;trial_type;seq_code;triplet_type;epoch;pred_error;stimulation
402;2;1;2;386;R;3;T;3;0;sham
402;3;1;3;330;P;3;H;3;0;sham
402;3;1;3;437;R;3;L;3;0;sham
402;2;0;1;316;P;3;H;3;0;sham
402;4;1;4;401;R;3;L;3;1;sham
402;4;1;4;217;P;3;H;3;0;sham
402;1;1;1;265;R;3;H;3;1;sham
402;1;1;1;311;P;3;H;3;0;sham
402;1;1;1;307;R;3;R;3;0;sham
402;3;1;3;319;P;3;H;3;0;sham
402;4;1;4;363;R;3;L;3;0;sham
402;2;1;2;372;P;3;H;3;0;sham
402;2;1;2;334;R;3;L;3;0;sham
402;4;1;4;297;P;3;H;3;1;sham
402;4;1;4;277;R;3;H;3;0;sham
402;1;1;1;274;P;3;H;3;1;sham
402;1;1;1;288;R;3;H;3;0;sham
402;3;1;3;317;P;3;H;3;0;sham
402;1;1;1;313;R;3;T;3;0;sham
402;2;1;2;485;P;3;H;3;0;sham
402;1;0;2;297;R;3;T;3;0;sham
402;4;1;4;457;P;3;H;3;0;sham
402;2;1;2;303;R;3;L;3;0;sham
402;1;1;1;411;P;3;H;3;0;sham
402;4;1;4;322;R;3;H;3;0;sham
402;3;0;2;286;P;3;H;3;0;sham
402;3;1;3;434;R;3;L;3;0;sham
402;2;1;2;441;P;3;H;3;0;sham
402;1;1;1;352;R;3;L;3;0;sham
402;4;0;3;298;P;3;H;3;0;sham
402;2;1;2;318;R;3;L;3;0;sham
402;1;1;1;361;P;3;H;3;0;sham
402;1;1;1;323;R;3;L;3;0;sham
402;3;1;3;415;P;3;H;3;0;sham
402;2;1;2;294;R;3;L;3;1;sham
402;2;1;2;306;P;3;H;3;0;sham
402;1;1;1;287;R;3;L;3;0;sham
402;4;1;4;412;P;3;H;3;0;sham
402;4;1;4;295;R;3;H;3;0;sham
402;3;0;2;275;P;3;H;3;0;sham
402;4;1;4;327;R;3;T;3;0;sham
402;2;1;2;371;P;3;H;3;0;sham
402;2;1;2;316;R;3;L;3;0;sham
402;4;1;4;264;P;3;H;3;0;sham
402;1;1;1;278;R;3;L;3;1;sham
402;1;1;1;291;P;3;H;3;0;sham
402;2;1;2;400;R;3;L;3;0;sham
402;3;1;3;408;P;3;H;3;0;sham
402;3;1;3;288;R;3;L;3;0;sham
402;2;0;1;269;P;3;H;3;0;sham
402;3;1;3;452;R;3;T;3;0;sham
402;4;1;4;250;P;3;H;3;0;sham
402;3;0;4;232;R;3;T;3;0;sham
402;1;1;1;416;P;3;H;3;0;sham
402;1;1;1;215;R;3;L;3;0;sham
402;3;1;3;295;P;3;H;3;0;sham
402;1;0;3;260;R;3;T;3;0;sham
402;2;0;1;268;P;3;H;3;0;sham
402;1;1;1;431;R;3;T;3;0;sham
402;4;1;4;422;P;3;H;3;0;sham
402;3;1;3;397;R;3;H;3;0;sham
402;1;1;1;309;P;3;H;3;0;sham
402;2;1;2;322;R;3;H;3;0;sham
402;3;1;3;302;P;3;H;3;0;sham
402;2;1;2;458;R;3;T;3;1;sham
402;2;1;2;496;P;3;H;3;0;sham
402;4;1;4;308;R;3;H;3;1;sham
402;4;1;4;320;P;3;H;3;0;sham
402;2;1;2;380;R;3;L;3;0;sham
402;1;0;2;181;P;3;H;3;0;sham
402;4;1;4;431;R;3;H;3;0;sham
402;3;1;3;277;P;3;H;3;0;sham
402;3;1;3;227;R;3;L;3;0;sham
402;2;0;1;259;P;3;H;3;0;sham
402;1;1;1;299;R;3;L;3;0;sham
402;4;1;4;423;P;3;H;3;0;sham
402;3;0;2;286;R;3;H;3;0;sham
402;1;1;1;452;P;3;H;3;0;sham
402;3;1;3;314;R;3;T;3;1;sham
402;3;1;3;310;P;3;H;3;0;sham
402;1;1;1;322;R;3;L;3;0;sham
402;2;0;1;302;P;3;H;3;0;sham
402;1;1;1;355;R;3;T;3;0;sham
402;4;1;4;397;P;3;H;3;0;sham
402;1;1;1;437;R;3;T;3;1;sham
402;1;1;1;348;P;3;H;3;0;sham
402;3;1;3;262;R;3;H;3;1;sham
402;3;1;3;244;P;3;H;3;0;sham
402;4;1;4;355;R;3;L;3;0;sham
402;2;1;2;349;P;3;H;3;0;sham
402;1;1;1;375;R;3;H;3;0;sham
402;4;1;4;321;P;3;H;3;0;sham
402;4;1;4;252;R;3;L;3;0;sham
402;1;1;1;443;P;3;H;3;0;sham
402;4;0;1;226;R;3;T;3;0;sham
402;3;1;3;453;P;3;H;3;0;sham
402;4;0;3;299;R;3;T;3;0;sham
402;2;1;2;430;P;3;H;3;0;sham
402;3;0;4;341;R;3;L;3;1;sham
402;4;1;4;231;P;3;H;3;0;sham
402;3;1;3;342;R;3;T;3;0;sham
402;1;1;1;337;P;3;H;3;0;sham
402;1;1;1;284;R;3;L;3;0;sham
402;3;1;3;266;P;3;H;3;0;sham
402;4;1;4;311;R;3;L;3;0;sham
402;2;1;2;339;P;3;H;3;0;sham
402;3;1;3;334;R;3;L;3;0;sham
402;4;1;4;281;P;3;H;3;0;sham
402;1;1;1;374;R;3;L;3;1;sham
402;1;1;1;336;P;3;H;3;0;sham
402;3;1;3;299;R;3;H;3;1;sham
402;3;1;3;439;P;3;H;3;0;sham
402;2;1;2;350;R;3;H;3;1;sham
402;2;1;2;232;P;3;H;3;0;sham
402;2;1;2;279;R;3;R;3;0;sham
402;4;1;4;292;P;3;H;3;0;sham
402;2;1;2;316;R;3;H;3;0;sham
402;3;1;3;392;P;3;H;3;0;sham
402;4;0;3;257;R;3;H;3;0;sham
402;2;1;2;315;P;3;H;3;0;sham
402;3;1;3;295;R;3;L;3;0;sham
402;4;1;4;291;P;3;H;3;0;sham
402;1;1;1;320;R;3;L;3;1;sham
402;1;1;1;300;P;3;H;3;0;sham
402;2;1;2;361;R;3;L;3;0;sham
402;3;1;3;307;P;3;H;3;0;sham
402;2;1;2;367;R;3;T;3;1;sham
402;2;1;2;281;P;3;H;3;0;sham
402;3;1;3;406;R;3;L;3;0;sham
402;4;1;4;254;P;3;H;3;0;sham
402;1;1;1;333;R;3;L;3;1;sham
402;1;1;1;230;P;3;H;3;0;sham
402;2;1;2;310;R;3;L;3;0;sham
402;3;1;3;339;P;3;H;3;0;sham
402;1;0;2;333;R;3;L;3;1;sham
402;2;0;3;306;P;3;H;3;0;sham
402;1;0;2;305;R;3;T;3;0;sham
402;4;1;4;357;P;3;H;3;0;sham
402;1;0;4;256;R;3;T;3;0;sham
402;1;1;1;321;P;3;H;3;0;sham
402;3;1;3;301;R;3;H;3;1;sham
402;3;1;3;249;P;3;H;3;0;sham
402;2;0;1;280;R;3;H;3;0;sham
402;2;1;2;315;P;3;H;3;0;sham
402;4;1;4;279;R;3;H;3;1;sham
402;4;1;4;292;P;3;H;3;0;sham
402;3;0;1;257;R;3;L;3;1;sham
402;1;1;1;309;P;3;H;3;0;sham
402;1;1;1;241;R;3;L;3;0;sham
402;3;1;3;336;P;3;H;3;0;sham
402;2;1;2;491;R;3;L;3;1;sham
402;2;1;2;208;P;3;H;3;0;sham
402;2;1;2;289;R;3;R;3;0;sham
402;4;1;4;302;P;3;H;3;1;sham
402;4;1;4;250;R;3;H;3;0;sham
402;1;1;1;265;P;3;H;3;1;sham
402;1;1;1;263;R;3;H;3;0;sham
402;3;1;3;308;P;3;H;3;1;sham
402;3;1;3;289;R;3;H;3;0;sham
402;2;0;1;254;P;3;H;3;0;sham
402;1;1;1;272;R;3;L;3;0;sham
402;4;1;4;334;P;3;H;3;0;sham
402;3;0;4;265;R;3;H;3;0;sham
402;1;1;1;399;P;3;H;3;0;sham
402;4;1;4;503;R;3;L;3;0;sham
402;3;0;2;347;P;3;H;3;0;sham
402;1;1;1;360;R;3;H;3;0;sham
402;2;1;2;338;P;3;H;3;0;sham
402;1;1;1;381;R;3;T;3;0;sham
402;4;1;4;422;P;3;H;3;0;sham
402;3;1;3;413;R;3;H;3;0;sham
402;1;1;1;357;P;3;H;3;0;sham
402;4;1;4;511;R;3;L;3;0;sham
402;3;1;3;419;P;3;H;3;0;sham
402;1;1;1;298;R;3;H;3;0;sham
402;2;0;1;246;P;3;H;3;0;sham
402;1;1;1;334;R;3;T;3;0;sham
402;4;1;4;313;P;3;H;3;0;sham
402;3;1;3;436;R;3;H;3;0;sham
402;1;0;2;347;P;3;H;3;0;sham
402;1;1;1;335;R;3;L;3;0;sham
402;3;1;3;410;P;3;H;3;0;sham
402;4;1;4;450;R;3;L;3;0;sham
402;2;1;2;392;P;3;H;3;0;sham
402;3;1;3;336;R;3;L;3;0;sham
402;4;1;4;251;P;3;H;3;0;sham
402;3;1;3;426;R;3;T;3;0;sham
402;1;1;1;369;P;3;H;3;0;sham
402;4;0;3;251;R;3;L;3;1;sham
402;3;1;3;354;P;3;H;3;0;sham
402;1;0;2;268;R;3;H;3;1;sham
402;2;0;3;354;P;3;H;3;0;sham
402;2;1;2;389;R;3;L;3;0;sham
402;4;1;4;254;P;3;H;3;0;sham
402;1;1;1;218;R;3;L;3;0;sham
402;3;1;3;250;P;3;H;3;0;sham
402;2;1;2;313;R;3;L;3;1;sham
402;2;1;2;228;P;3;H;3;0;sham
402;1;1;1;276;R;3;L;3;0;sham
402;4;1;4;338;P;3;H;3;0;sham
402;2;1;2;284;R;3;L;3;0;sham
402;1;0;2;218;P;3;H;3;0;sham
402;2;1;2;338;R;3;T;3;0;sham
402;3;1;3;365;P;3;H;3;0;sham
402;3;1;3;407;R;3;L;3;0;sham
402;2;1;2;287;P;3;H;3;0;sham
402;3;0;4;332;R;3;T;3;1;sham
402;4;1;4;254;P;3;H;3;0;sham
402;4;1;4;284;R;3;L;3;0;sham
402;1;1;1;377;P;3;H;3;0;sham
402;3;0;1;210;R;3;L;3;0;sham
402;3;1;3;346;P;3;H;3;0;sham
402;1;0;2;228;R;3;L;3;1;sham
402;2;0;3;317;P;3;H;3;1;sham
402;3;1;3;274;R;3;H;3;0;sham
402;4;1;4;224;P;3;H;3;0;sham
402;4;0;3;320;R;3;L;3;0;sham
402;1;1;1;328;P;3;H;3;0;sham
402;4;0;1;211;R;3;T;3;0;sham
402;3;1;3;385;P;3;H;3;0;sham
402;3;1;3;330;R;3;L;3;0;sham
402;2;0;1;261;P;3;H;3;0;sham
402;4;1;4;330;R;3;L;3;1;sham
402;4;1;4;245;P;3;H;3;0;sham
402;4;1;4;324;R;3;R;3;0;sham
402;1;1;1;320;P;3;H;3;0;sham
402;4;1;4;395;R;3;T;3;0;sham
402;3;1;3;419;P;3;H;3;0;sham
402;4;1;4;395;R;3;T;3;0;sham
402;2;1;2;435;P;3;H;3;0;sham
402;4;1;4;345;R;3;T;3;1;sham
402;4;1;4;340;P;3;H;3;0;sham
402;1;1;1;351;R;3;H;3;1;sham
402;1;1;1;345;P;3;H;3;0;sham
402;4;1;4;403;R;3;L;3;0;sham
402;3;1;3;283;P;3;H;3;0;sham
402;1;1;1;376;R;3;H;3;0;sham
402;2;1;2;434;P;3;H;3;0;sham
402;2;1;2;312;R;3;L;3;0;sham
402;4;1;4;308;P;3;H;3;0;sham
402;1;1;1;384;R;3;L;3;1;sham
402;1;1;1;361;P;3;H;3;0;sham
402;4;0;3;339;R;3;L;3;1;sham
402;3;1;3;309;P;3;H;3;0;sham
402;2;0;1;241;R;3;L;3;0;sham
402;2;1;2;297;P;3;H;3;0;sham
402;3;0;4;261;R;3;L;3;1;sham
402;4;1;4;261;P;3;H;3;0;sham
402;4;1;4;275;R;3;L;3;0;sham
402;1;1;1;353;P;3;H;3;1;sham
402;1;1;1;235;R;3;H;3;0;sham
402;3;1;3;315;P;3;H;3;0;sham
402;2;1;2;342;R;3;L;3;1;sham
402;2;1;2;225;P;3;H;3;0;sham
402;1;0;2;401;R;3;L;3;0;sham
402;4;1;4;324;P;3;H;3;0;sham
402;4;1;4;255;R;3;L;3;0;sham
402;1;1;1;334;P;3;H;3;0;sham
402;2;0;1;233;R;3;L;3;0;sham
402;3;1;3;273;P;3;H;3;0;sham
402;1;1;1;463;R;3;L;3;0;sham
402;2;1;2;452;P;3;H;3;0;sham
402;4;1;4;394;R;3;L;3;1;sham
402;4;1;4;323;P;3;H;3;0;sham
402;4;1;4;334;R;3;R;3;0;sham
402;1;1;1;313;P;3;H;3;0;sham
402;2;1;2;341;R;3;L;3;0;sham
402;3;0;4;288;P;3;H;3;0;sham
402;2;1;2;276;R;3;T;3;1;sham
402;2;0;1;50;P;3;H;3;0;sham
402;1;1;1;329;R;3;L;3;0;sham
402;4;1;4;340;P;3;H;3;0;sham
402;4;1;4;467;R;3;T;4;0;sham
402;3;0;2;296;P;3;H;4;0;sham
402;1;1;1;318;R;3;H;4;0;sham
402;2;1;2;314;P;3;H;4;0;sham
402;3;0;2;230;R;3;H;4;0;sham
402;4;1;4;268;P;3;H;4;0;sham
402;2;0;1;297;R;3;H;4;1;sham
402;1;1;1;275;P;3;H;4;0;sham
402;4;1;4;321;R;3;H;4;0;sham
402;3;1;3;284;P;3;H;4;0;sham
402;3;1;3;266;R;3;L;4;0;sham
402;2;1;2;279;P;3;H;4;0;sham
402;4;1;4;293;R;3;L;4;1;sham
402;4;1;4;354;P;3;H;4;0;sham
402;2;0;1;300;R;3;L;4;1;sham
402;1;1;1;259;P;3;H;4;0;sham
402;4;1;4;449;R;3;H;4;0;sham
402;3;1;3;487;P;3;H;4;0;sham
402;3;0;2;396;R;3;L;4;1;sham
402;2;1;2;370;P;3;H;4;1;sham
402;2;1;2;236;R;3;H;4;0;sham
402;4;1;4;267;P;3;H;4;0;sham
402;2;1;2;489;R;3;T;4;0;sham
402;1;1;1;301;P;3;H;4;0;sham
402;3;1;3;618;R;3;L;4;1;sham
402;3;1;3;280;P;3;H;4;0;sham
402;4;1;4;294;R;3;L;4;0;sham
402;2;1;2;275;P;3;H;4;0;sham
402;3;1;3;305;R;3;L;4;0;sham
402;4;1;4;253;P;3;H;4;0;sham
402;4;0;3;332;R;3;L;4;0;sham
402;1;1;1;335;P;3;H;4;0;sham
402;3;1;3;330;R;3;L;4;1;sham
402;3;1;3;245;P;3;H;4;0;sham
402;3;1;3;307;R;3;R;4;0;sham
402;2;1;2;304;P;3;H;4;0;sham
402;4;0;2;268;R;3;L;4;0;sham
402;4;1;4;293;P;3;H;4;0;sham
402;1;1;1;259;R;3;H;4;1;sham
402;1;1;1;273;P;3;H;4;0;sham
402;2;1;2;431;R;3;L;4;0;sham
402;3;1;3;390;P;3;H;4;0;sham
402;4;1;4;318;R;3;H;4;0;sham
402;2;1;2;378;P;3;H;4;0;sham
402;1;1;1;371;R;3;H;4;0;sham
402;4;1;4;444;P;3;H;4;0;sham
402;1;1;1;387;R;3;T;4;1;sham
402;1;1;1;316;P;3;H;4;0;sham
402;3;0;1;232;R;3;H;4;0;sham
402;3;1;3;387;P;3;H;4;0;sham
402;1;0;2;299;R;3;L;4;1;sham
402;2;1;2;289;P;3;H;4;0;sham
402;4;1;4;398;R;3;L;4;1;sham
402;4;1;4;342;P;3;H;4;0;sham
402;2;0;1;257;R;3;L;4;1;sham
402;1;1;1;306;P;3;H;4;0;sham
402;1;1;1;223;R;3;L;4;0;sham
402;3;0;2;415;P;3;H;4;0;sham
402;1;1;1;330;R;3;T;4;0;sham
402;2;1;2;357;P;3;H;4;0;sham
402;3;0;2;255;R;3;H;4;0;sham
402;4;1;4;213;P;3;H;4;0;sham
402;3;1;3;405;R;3;T;4;0;sham
402;1;1;1;429;P;3;H;4;0;sham
402;2;1;2;484;R;3;H;4;0;sham
402;3;1;3;232;P;3;H;4;0;sham
402;4;1;4;247;R;3;H;4;0;sham
402;2;1;2;342;P;3;H;4;0;sham
402;1;1;1;289;R;3;H;4;0;sham
402;4;1;4;318;P;3;H;4;0;sham
402;3;1;3;378;R;3;H;4;0;sham
402;1;0;2;243;P;3;H;4;0;sham
402;3;1;3;284;R;3;T;4;1;sham
402;3;1;3;329;P;3;H;4;0;sham
402;2;1;2;324;R;3;H;4;1;sham
402;2;1;2;256;P;3;H;4;0;sham
402;1;1;1;350;R;3;L;4;0;sham
402;4;1;4;329;P;3;H;4;0;sham
402;3;1;3;294;R;3;L;4;1;sham
402;3;1;3;243;P;3;H;4;0;sham
402;3;1;3;322;R;3;R;4;0;sham
402;2;0;1;238;P;3;H;4;0;sham
402;1;1;1;294;R;3;L;4;0;sham
402;4;1;4;274;P;3;H;4;0;sham
402;4;1;4;240;R;3;L;4;0;sham
402;1;1;1;351;P;3;H;4;0;sham
402;4;0;1;202;R;3;T;4;0;sham
402;3;1;3;418;P;3;H;4;0;sham
402;3;1;3;217;R;3;L;4;0;sham
402;2;1;2;345;P;3;H;4;0;sham
402;1;1;1;275;R;3;L;4;0;sham
402;4;1;4;289;P;3;H;4;0;sham
402;1;0;2;382;R;3;T;4;0;sham
402;1;1;1;385;P;3;H;4;0;sham
402;1;1;1;345;R;3;R;4;0;sham
402;3;0;1;180;P;3;H;4;0;sham
402;1;1;1;267;R;3;T;4;0;sham
402;2;0;3;281;P;3;H;4;1;sham
402;3;0;4;247;R;3;H;4;1;sham
402;4;1;4;237;P;3;H;4;0;sham
402;3;0;2;316;R;3;T;4;0;sham
402;1;1;1;354;P;3;H;4;0;sham
402;1;1;1;220;R;3;L;4;0;sham
402;3;1;3;284;P;3;H;4;0;sham
402;1;0;3;265;R;3;T;4;0;sham
402;2;0;3;305;P;3;H;4;0;sham
402;1;1;1;538;R;3;T;4;0;sham
402;4;1;4;444;P;3;H;4;0;sham
402;2;1;2;306;R;3;L;4;0;sham
402;1;1;1;287;P;3;H;4;0;sham
402;1;1;1;332;R;3;L;4;0;sham
402;3;1;3;535;P;3;H;4;0;sham
402;1;1;1;265;R;3;T;4;0;sham
402;2;0;1;247;P;3;H;4;0;sham
402;3;1;3;292;R;3;H;4;0;sham
402;4;1;4;273;P;3;H;4;0;sham
402;3;0;2;303;R;3;T;4;0;sham
402;1;1;1;288;P;3;H;4;0;sham
402;4;1;4;461;R;3;L;4;0;sham
402;3;1;3;482;P;3;H;4;0;sham
402;4;1;4;487;R;3;T;4;0;sham
402;2;1;2;555;P;3;H;4;0;sham
402;2;1;2;333;R;3;L;4;0;sham
402;4;1;4;408;P;3;H;4;0;sham
402;3;1;3;336;R;3;L;4;0;sham
402;1;1;1;459;P;3;H;4;0;sham
402;3;1;3;321;R;3;T;4;1;sham
402;3;1;3;268;P;3;H;4;0;sham
402;1;1;1;378;R;3;L;4;0;sham
402;2;1;2;323;P;3;H;4;0;sham
402;3;1;3;287;R;3;H;4;0;sham
402;4;1;4;236;P;3;H;4;0;sham
402;2;0;1;283;R;3;H;4;1;sham
402;1;1;1;333;P;3;H;4;0;sham
402;3;1;3;488;R;3;L;4;1;sham
402;3;0;4;236;P;3;H;4;0;sham
402;3;1;3;302;R;3;R;4;0;sham
402;2;1;2;379;P;3;H;4;0;sham
402;4;1;4;324;R;3;L;4;1;sham
402;4;1;4;319;P;3;H;4;0;sham
402;2;1;2;395;R;3;L;4;0;sham
402;1;0;2;195;P;3;H;4;0;sham
402;3;1;3;394;R;3;L;4;1;sham
402;3;1;3;338;P;3;H;4;0;sham
402;1;0;2;333;R;3;L;4;1;sham
402;2;0;1;227;P;3;H;4;0;sham
402;3;1;3;282;R;3;H;4;0;sham
402;4;1;4;295;P;3;H;4;0;sham
402;1;1;1;244;R;3;L;4;1;sham
402;1;1;1;227;P;3;H;4;0;sham
402;4;1;4;514;R;3;L;4;0;sham
402;3;1;3;421;P;3;H;4;0;sham
402;4;1;4;396;R;3;T;4;0;sham
402;2;0;1;277;P;3;H;4;0;sham
402;2;1;2;280;R;3;L;4;0;sham
402;4;1;4;277;P;3;H;4;0;sham
402;4;1;4;307;R;3;L;4;0;sham
402;3;0;2;272;P;3;H;4;0;sham
402;4;0;3;293;R;3;T;4;0;sham
402;2;1;2;284;P;3;H;4;0;sham
402;1;1;1;265;R;3;H;4;0;sham
402;4;1;4;279;P;3;H;4;0;sham
402;2;1;2;244;R;3;L;4;0;sham
402;1;1;1;323;P;3;H;4;0;sham
402;3;1;3;559;R;3;L;4;1;sham
402;3;1;3;320;P;3;H;4;0;sham
402;4;1;4;332;R;3;L;4;0;sham
402;2;0;4;311;P;3;H;4;0;sham
402;3;1;3;523;R;3;L;4;0;sham
402;4;1;4;254;P;3;H;4;0;sham
402;3;1;3;301;R;3;T;4;0;sham
402;1;1;1;329;P;3;H;4;0;sham
402;4;1;4;484;R;3;L;4;0;sham
402;3;1;3;281;P;3;H;4;0;sham
402;4;1;4;390;R;3;T;4;0;sham
402;2;1;2;495;P;3;H;4;0;sham
402;3;1;3;450;R;3;L;4;0;sham
402;4;1;4;280;P;3;H;4;0;sham
402;3;1;3;421;R;3;T;4;0;sham
402;1;1;1;317;P;3;H;4;0;sham
402;1;1;1;296;R;3;L;4;0;sham
402;3;1;3;261;P;3;H;4;1;sham
402;3;1;3;259;R;3;H;4;0;sham
402;2;1;2;481;P;3;H;4;1;sham
402;2;1;2;278;R;3;H;4;0;sham
402;4;1;4;259;P;3;H;4;0;sham
402;2;1;2;338;R;3;T;4;0;sham
402;1;1;1;300;P;3;H;4;0;sham
402;3;1;3;329;R;3;L;4;1;sham
402;3;1;3;292;P;3;H;4;0;sham
402;3;1;3;369;R;3;R;4;0;sham
402;2;1;2;411;P;3;H;4;0;sham
402;1;1;1;275;R;3;L;4;0;sham
402;4;1;4;384;P;3;H;4;0;sham
402;2;1;2;297;R;3;L;4;0;sham
402;1;0;2;262;P;3;H;4;0;sham
402;3;1;3;349;R;3;L;4;1;sham
402;3;1;3;295;P;3;H;4;0;sham
402;1;1;1;244;R;3;L;4;0;sham
402;2;1;2;307;P;3;H;4;0;sham
402;1;0;2;287;R;3;T;4;0;sham
402;4;1;4;434;P;3;H;4;0;sham
402;1;0;2;280;R;3;T;4;0;sham
402;1;1;1;349;P;3;H;4;0;sham
402;2;0;3;311;R;3;L;4;1;sham
402;3;1;3;326;P;3;H;4;0;sham
402;1;1;1;369;R;3;L;4;0;sham
402;2;1;2;331;P;3;H;4;0;sham
402;2;1;2;246;R;3;L;4;0;sham
402;4;1;4;436;P;3;H;4;1;sham
402;4;1;4;267;R;3;H;4;0;sham
402;1;1;1;281;P;3;H;4;0;sham
402;4;1;4;326;R;3;T;4;0;sham
402;3;1;3;402;P;3;H;4;0;sham
402;2;1;2;426;R;3;L;4;1;sham
402;2;1;2;337;P;3;H;4;0;sham
402;1;1;1;252;R;3;L;4;0;sham
402;4;1;4;395;P;3;H;4;0;sham
402;2;1;2;275;R;3;L;4;0;sham
402;1;1;1;289;P;3;H;4;0;sham
402;4;1;4;286;R;3;H;4;0;sham
402;3;0;2;363;P;3;H;4;0;sham
402;1;1;1;314;R;3;H;4;0;sham
402;2;1;2;389;P;3;H;4;0;sham
402;4;1;4;318;R;3;L;4;1;sham
402;4;1;4;330;P;3;H;4;0;sham
402;4;1;4;325;R;3;R;4;0;sham
402;1;1;1;336;P;3;H;4;0;sham
402;2;1;2;363;R;3;L;4;0;sham
402;3;0;4;309;P;3;H;4;0;sham
402;1;1;1;298;R;3;L;4;0;sham
402;2;1;2;374;P;3;H;4;0;sham
402;1;1;1;368;R;3;T;4;0;sham
402;4;1;4;410;P;3;H;4;0;sham
402;4;1;4;308;R;3;L;4;0;sham
402;3;0;2;273;P;3;H;4;0;sham
402;4;0;1;296;R;3;T;4;0;sham
402;2;1;2;319;P;3;H;4;0;sham
402;2;1;2;235;R;3;L;4;0;sham
402;4;1;4;266;P;3;H;4;0;sham
402;2;1;2;312;R;3;T;4;0;sham
402;1;1;1;275;P;3;H;4;0;sham
402;2;1;2;353;R;3;T;4;0;sham
402;3;1;3;268;P;3;H;4;0;sham
402;1;1;1;297;R;3;L;4;0;sham
402;2;1;2;262;P;3;H;4;0;sham
402;4;0;3;308;R;3;L;4;0;sham
402;4;1;4;375;P;3;H;4;0;sham
402;3;0;2;304;R;3;L;4;0;sham
402;1;1;1;324;P;3;H;4;0;sham
402;2;1;2;320;R;3;H;4;0;sham
402;3;1;3;299;P;3;H;4;0;sham
402;4;1;4;264;R;3;H;4;0;sham
402;2;1;2;438;P;3;H;4;0;sham
402;4;1;4;428;R;3;T;4;1;sham
402;4;1;4;259;P;3;H;4;0;sham
402;4;1;4;257;R;3;R;4;0;sham
402;1;1;1;400;P;3;H;4;0;sham
402;3;1;3;344;R;3;L;4;1;sham
402;3;1;3;323;P;3;H;4;0;sham
402;4;1;4;271;R;3;L;4;0;sham
402;2;1;2;317;P;3;H;4;0;sham
402;3;1;3;376;R;3;L;4;0;sham
402;4;1;4;226;P;3;H;4;0;sham
402;3;1;3;434;R;3;T;4;0;sham
402;1;0;2;265;P;3;H;4;0;sham
402;1;1;1;353;R;3;L;4;0;sham
402;3;1;3;252;P;3;H;4;0;sham
402;2;1;2;346;R;3;L;4;1;sham
402;2;1;2;324;P;3;H;4;0;sham
402;4;1;4;272;R;3;H;4;1;sham
402;4;1;4;302;P;3;H;4;0;sham
402;2;1;2;298;R;3;L;4;0;sham
402;1;1;1;343;P;3;H;4;0;sham
402;2;1;2;322;R;3;T;4;0;sham
402;3;1;3;317;P;3;H;4;0;sham
402;3;1;3;457;R;3;L;4;0;sham
402;2;1;2;367;P;3;H;4;0;sham
402;1;0;2;233;R;3;L;4;0;sham
402;4;1;4;322;P;3;H;4;0;sham
402;3;0;2;302;R;3;H;4;0;sham
402;1;1;1;428;P;3;H;4;0;sham
402;1;1;1;354;R;3;L;4;0;sham
402;3;1;3;476;P;3;H;4;0;sham
402;1;1;1;530;R;3;T;4;0;sham
402;2;1;2;356;P;3;H;4;0;sham
402;2;1;2;318;R;3;L;4;0;sham
402;4;1;4;442;P;3;H;4;0;sham
402;2;0;1;352;R;3;T;4;1;sham
402;1;1;1;276;P;3;H;4;0;sham
402;2;1;2;354;R;3;T;4;0;sham
402;3;0;4;460;P;3;H;4;0;sham
402;1;1;1;330;R;3;L;4;0;sham
402;2;1;2;325;P;3;H;4;0;sham
402;1;1;1;321;R;3;T;4;0;sham
402;4;1;4;348;P;3;H;4;0;sham
402;2;1;2;327;R;3;L;4;0;sham
402;1;1;1;322;P;3;H;4;0;sham
402;2;1;2;398;R;3;T;4;0;sham
402;3;1;3;342;P;3;H;4;0;sham
402;3;1;3;305;R;3;L;4;0;sham
402;2;0;1;349;P;3;H;4;0;sham
402;4;1;4;323;R;3;L;4;1;sham
402;4;1;4;286;P;3;H;4;0;sham
402;3;1;3;395;R;3;L;4;0;sham
402;1;1;1;308;P;3;H;4;0;sham
402;1;1;1;288;R;3;L;4;0;sham
402;3;1;3;333;P;3;H;4;0;sham
402;1;0;2;344;R;3;T;4;1;sham
402;2;1;2;380;P;3;H;4;0;sham
402;1;0;2;229;R;3;T;4;0;sham
402;4;1;4;382;P;3;H;4;0;sham
402;3;1;3;313;R;3;L;4;1;sham
402;3;1;3;277;P;3;H;4;0;sham
402;1;1;1;275;R;3;L;4;0;sham
402;2;0;1;304;P;3;H;4;0;sham
402;2;1;2;264;R;3;L;4;0;sham
402;4;1;4;374;P;3;H;4;0;sham
402;2;0;4;224;R;3;T;4;0;sham
402;1;1;1;280;P;3;H;4;0;sham
402;1;1;1;245;R;3;L;4;0;sham
402;3;1;3;404;P;3;H;4;0;sham
402;2;0;3;252;R;3;L;4;0;sham
402;2;1;2;349;P;3;H;4;0;sham
402;1;1;1;279;R;3;L;4;0;sham
402;4;1;4;340;P;3;H;4;0;sham
402;2;0;4;223;R;3;L;4;0;sham
402;1;1;1;265;P;3;H;4;0;sham
402;1;1;1;311;R;3;L;4;0;sham
402;3;0;4;275;P;3;H;4;0;sham
402;1;0;2;280;R;3;T;4;1;sham
402;2;1;2;334;P;3;H;4;0;sham
402;2;1;2;313;R;3;L;4;0;sham
402;4;1;4;276;P;3;H;4;0;sham
